age,height_cm,weight_kg,overall,weak_foot,skill_moves,shooting,passing,dribbling,defending,physic,player_positions
35,173,76,67,3,2,40,57,58,67,64,ZAGUEIRO
29,174,70,67,3,2,55,63,59,65,71,ZAGUEIRO
33,179,73,67,2,2,25,39,48,66,75,ZAGUEIRO
32,185,78,67,3,2,23,51,49,65,75,ZAGUEIRO
32,174,66,67,3,3,51,56,63,67,67,ZAGUEIRO
29,178,74,67,2,2,56,69,63,61,63,MEIA
26,181,72,67,3,3,52,61,67,52,71,VOLANTE
28,188,85,67,3,2,60,59,63,64,83,MEIA
28,181,75,67,3,2,46,60,63,63,71,ZAGUEIRO
28,180,75,67,3,3,57,62,68,42,64,VOLANTE
30,185,80,67,3,2,37,35,45,69,70,ZAGUEIRO
27,174,70,67,2,2,38,57,59,65,57,ZAGUEIRO
28,186,82,67,2,2,64,44,61,32,72,ATACANTE
32,186,85,67,2,1,0,0,0,0,0,GOLEIRO
28,182,82,67,2,2,46,59,61,66,76,ZAGUEIRO
28,190,86,67,3,3,69,48,57,31,74,ATACANTE
27,176,72,67,3,4,64,58,71,29,55,MEIA
31,178,72,67,3,2,51,62,64,64,68,VOLANTE
28,175,73,67,2,2,49,62,62,65,66,ZAGUEIRO
31,183,81,67,4,2,50,58,53,65,75,ZAGUEIRO
30,170,70,67,3,3,61,69,68,36,55,MEIA
27,184,78,67,3,2,53,60,63,64,76,VOLANTE
27,178,75,67,3,3,53,61,65,65,73,ZAGUEIRO
29,176,69,67,3,3,59,66,69,59,69,MEIA
28,182,72,67,3,2,63,68,64,65,64,MEIA
27,169,66,67,3,3,57,61,70,65,61,VOLANTE
31,170,71,67,2,3,63,69,70,46,74,MEIA
30,169,67,67,2,2,62,64,65,69,62,VOLANTE
28,166,65,67,5,2,48,59,63,62,62,ZAGUEIRO
33,185,80,67,3,3,44,66,68,63,70,ZAGUEIRO
26,172,66,67,3,3,46,65,72,26,57,VOLANTE
29,178,73,67,3,3,65,66,71,30,61,ATACANTE
31,169,66,67,4,3,63,56,68,28,72,MEIA
30,177,73,67,3,3,65,60,68,28,66,MEIA
30,186,82,67,3,2,31,41,49,64,74,ZAGUEIRO
27,179,68,67,3,3,59,62,67,56,70,VOLANTE
29,170,75,67,3,2,30,58,64,63,72,ZAGUEIRO
27,177,76,67,3,3,60,64,69,60,53,VOLANTE
30,185,71,67,4,3,64,56,66,30,67,ATACANTE
30,182,78,67,3,3,61,60,67,62,71,MEIA
28,170,70,67,4,4,61,63,68,38,61,VOLANTE
29,173,68,67,4,2,48,61,61,61,65,ZAGUEIRO
28,187,88,67,4,2,61,47,62,30,71,ATACANTE
29,194,80,67,3,2,35,43,43,64,77,ZAGUEIRO
30,176,75,67,2,2,23,39,43,66,64,ZAGUEIRO
31,173,73,67,5,3,50,57,65,64,78,ZAGUEIRO
31,192,79,67,3,1,0,0,0,0,0,GOLEIRO
30,184,78,67,3,2,33,43,51,68,70,ZAGUEIRO
29,182,75,67,3,2,49,57,60,64,64,ZAGUEIRO
27,187,85,67,3,3,49,61,66,66,73,ZAGUEIRO
31,167,64,67,3,3,66,63,70,44,57,MEIA
28,176,76,67,3,3,70,67,65,54,62,MEIA
34,179,73,67,3,3,65,67,66,59,71,MEIA
29,180,72,67,3,3,63,61,70,26,56,MEIA
29,175,66,67,3,3,27,54,66,66,66,ZAGUEIRO
29,185,75,67,3,3,62,61,68,59,66,VOLANTE
31,184,77,67,3,1,0,0,0,0,0,GOLEIRO
31,189,85,67,3,1,0,0,0,0,0,GOLEIRO
27,192,81,67,1,1,0,0,0,0,0,GOLEIRO
35,184,72,67,3,2,52,62,55,71,66,ZAGUEIRO
35,187,77,67,3,2,51,61,52,66,68,ZAGUEIRO
35,177,78,67,3,2,39,63,46,67,69,VOLANTE
35,179,78,67,2,2,61,56,72,66,76,VOLANTE
27,181,78,67,4,3,56,69,72,29,63,MEIA
27,178,74,67,3,3,57,73,64,27,51,MEIA
27,183,75,67,3,3,69,54,73,33,58,ATACANTE
30,186,76,67,3,2,38,47,46,66,69,ZAGUEIRO
27,190,85,67,1,1,0,0,0,0,0,GOLEIRO
27,175,63,67,3,2,56,62,66,63,61,ZAGUEIRO
31,181,69,67,2,3,56,67,66,41,52,MEIA
27,182,76,67,3,3,60,63,67,30,62,MEIA
35,180,73,67,5,3,56,68,72,31,58,MEIA
29,174,74,67,2,4,67,50,68,22,59,ATACANTE
27,170,70,67,3,3,62,66,68,33,60,VOLANTE
28,187,84,67,2,2,32,39,45,65,73,ZAGUEIRO
31,172,71,67,4,2,61,65,67,55,68,VOLANTE
29,179,77,67,3,2,57,64,63,65,76,MEIA
28,170,64,67,3,4,66,64,65,33,62,VOLANTE
28,173,63,67,3,2,63,66,64,58,67,MEIA
29,185,79,67,3,3,65,61,68,34,69,ATACANTE
36,188,87,67,2,1,0,0,0,0,0,GOLEIRO
30,175,60,67,3,2,35,51,59,66,59,ZAGUEIRO
27,170,70,67,3,3,61,65,69,39,66,VOLANTE
30,192,82,67,3,3,69,48,61,29,66,ATACANTE
29,168,70,67,4,3,32,61,67,64,67,ZAGUEIRO
30,184,76,67,3,2,35,56,55,67,72,ZAGUEIRO
31,176,73,67,3,3,52,67,66,64,77,ZAGUEIRO
28,174,67,67,3,3,57,65,71,36,49,VOLANTE
32,176,72,67,3,2,59,67,65,60,69,MEIA
28,173,69,67,4,3,67,64,69,40,68,ATACANTE
32,172,72,67,3,3,43,59,65,66,61,ZAGUEIRO
29,173,69,67,4,2,46,64,62,68,56,MEIA
28,181,78,67,3,2,40,49,52,65,71,ZAGUEIRO
35,189,83,67,3,2,49,59,60,65,76,VOLANTE
31,172,69,67,3,3,63,61,71,30,55,MEIA
31,182,75,67,3,2,58,62,65,60,77,MEIA
27,175,77,67,2,3,64,64,67,29,53,MEIA
35,190,79,67,4,2,53,54,56,69,71,ZAGUEIRO
31,181,71,67,2,3,65,62,66,36,69,MEIA
31,175,71,67,3,3,71,58,68,28,57,MEIA
35,182,75,67,3,3,68,49,66,36,64,ATACANTE
31,184,77,67,4,3,68,67,65,35,54,ATACANTE
29,184,76,67,2,2,32,33,44,67,71,ZAGUEIRO
29,187,84,67,2,3,67,65,70,42,66,MEIA
33,187,82,67,5,3,65,61,64,49,81,ATACANTE
31,180,80,67,2,2,23,51,55,66,72,ZAGUEIRO
29,176,67,67,4,3,65,58,67,28,64,ATACANTE
30,196,88,67,3,2,27,41,38,68,76,ZAGUEIRO
27,175,74,67,3,3,63,60,70,49,53,MEIA
28,188,87,67,3,2,46,59,61,64,76,VOLANTE
32,179,77,67,3,2,52,56,63,67,73,ZAGUEIRO
27,176,75,67,5,3,60,64,67,33,55,VOLANTE
29,163,64,67,3,3,62,68,68,34,51,MEIA
28,170,70,67,3,3,50,69,69,54,55,MEIA
30,185,82,67,2,2,23,33,37,69,75,ZAGUEIRO
28,178,74,67,3,3,66,43,66,26,68,ATACANTE
28,184,80,67,3,2,66,47,62,28,75,ATACANTE
31,176,72,67,3,2,37,53,67,70,45,ZAGUEIRO
30,195,89,67,3,1,0,0,0,0,0,GOLEIRO
30,177,77,67,3,3,61,59,61,64,71,VOLANTE
30,173,60,67,4,4,55,66,72,51,58,MEIA
30,185,89,67,3,2,26,40,42,65,75,ZAGUEIRO
29,171,70,67,2,3,61,65,69,22,58,MEIA
31,180,70,67,3,3,46,62,69,61,69,MEIA
31,188,82,67,2,2,23,35,38,66,74,ZAGUEIRO
32,191,86,67,3,2,26,45,41,65,75,ZAGUEIRO
32,179,71,67,3,3,58,62,67,45,67,MEIA
30,181,78,67,3,2,56,59,66,55,64,MEIA
31,182,79,67,3,2,49,44,49,66,72,ZAGUEIRO
28,191,85,67,3,1,0,0,0,0,0,GOLEIRO
32,187,88,67,3,2,29,38,38,66,74,ZAGUEIRO
32,183,77,67,4,3,68,49,58,28,67,ATACANTE
31,178,70,67,3,3,43,67,68,47,65,VOLANTE
33,174,71,67,2,2,34,54,63,69,77,ZAGUEIRO
29,180,67,67,4,2,42,57,65,67,65,VOLANTE
29,178,76,67,3,3,68,53,64,23,61,ATACANTE
18,180,73,66,3,2,49,58,64,64,63,VOLANTE
17,171,60,66,4,3,51,56,74,26,44,MEIA
18,175,66,66,3,3,56,61,68,31,49,VOLANTE
18,186,73,66,3,3,53,65,71,57,60,MEIA
18,182,78,66,4,4,58,61,72,32,55,MEIA
19,187,73,66,1,1,0,0,0,0,0,GOLEIRO
19,192,81,66,4,2,35,53,60,62,71,ZAGUEIRO
17,194,78,66,3,2,30,55,63,65,66,ZAGUEIRO
19,177,77,66,3,3,61,60,69,35,58,VOLANTE
18,171,63,66,3,4,55,59,74,33,39,VOLANTE
18,185,77,66,4,2,38,49,53,67,63,ZAGUEIRO
19,190,82,66,3,2,40,56,60,65,70,ZAGUEIRO
20,170,60,66,3,3,54,62,72,30,45,MEIA
19,172,63,66,3,3,62,53,72,22,41,ATACANTE
18,173,64,66,4,2,64,44,62,24,61,ATACANTE
18,182,79,66,3,2,34,53,59,65,64,ZAGUEIRO
19,193,85,66,3,2,34,47,42,67,68,ZAGUEIRO
18,183,80,66,3,3,64,50,69,28,67,ATACANTE
20,185,71,66,3,3,62,46,63,25,68,ATACANTE
20,180,77,66,2,2,33,52,63,64,67,ZAGUEIRO
19,181,70,66,3,3,64,53,68,22,53,ATACANTE
19,180,77,66,3,3,64,48,65,30,66,ATACANTE
20,179,66,66,3,3,55,62,67,62,58,ZAGUEIRO
20,190,79,66,2,2,65,50,60,22,67,ATACANTE
20,178,68,66,3,3,62,42,65,26,59,ATACANTE
21,176,67,66,3,4,58,58,70,38,63,MEIA
20,183,77,66,3,3,57,64,65,63,71,MEIA
19,179,69,66,4,3,54,59,70,35,54,VOLANTE
20,183,75,66,3,4,59,60,73,20,50,MEIA
18,180,70,66,3,2,56,61,63,65,62,VOLANTE
18,178,74,66,5,3,59,67,69,26,40,MEIA
20,180,75,66,3,3,47,64,66,63,64,MEIA
21,179,77,66,3,4,57,58,76,27,60,MEIA
20,185,70,66,3,3,58,69,66,53,57,MEIA
21,179,74,66,3,4,57,61,69,27,66,MEIA
20,180,67,66,3,3,67,52,62,28,56,ATACANTE
20,181,75,66,3,2,62,57,68,31,55,MEIA
21,186,74,66,4,2,63,62,63,61,68,MEIA
18,180,75,66,3,2,42,53,64,63,69,ZAGUEIRO
19,174,68,66,3,2,66,52,65,23,64,ATACANTE
19,196,74,66,2,1,0,0,0,0,0,GOLEIRO
21,193,80,66,2,2,35,45,45,65,72,ZAGUEIRO
21,188,78,66,3,2,41,58,58,67,65,ZAGUEIRO
21,180,77,66,3,3,49,62,64,64,70,ZAGUEIRO
22,186,76,66,3,2,38,55,58,64,74,VOLANTE
19,170,60,66,4,3,60,66,71,44,40,MEIA
19,191,78,66,3,1,0,0,0,0,0,GOLEIRO
21,185,78,66,2,3,31,51,59,66,64,ZAGUEIRO
20,177,70,66,3,3,61,59,70,37,55,MEIA
20,178,69,66,3,3,59,66,65,56,63,MEIA
19,187,91,66,3,2,26,36,42,63,78,ZAGUEIRO
20,184,82,66,2,1,0,0,0,0,0,GOLEIRO
21,173,58,66,3,3,60,63,68,44,42,MEIA
21,173,73,66,3,2,46,62,63,63,61,VOLANTE
19,183,75,66,3,3,61,61,66,58,63,MEIA
18,190,73,66,4,3,55,61,66,59,70,MEIA
20,187,83,66,3,1,0,0,0,0,0,GOLEIRO
21,195,86,66,3,2,36,46,47,66,68,ZAGUEIRO
21,178,74,66,2,3,66,61,68,39,54,ATACANTE
20,185,75,66,3,3,56,64,69,59,71,MEIA
22,171,65,66,4,2,61,59,66,25,62,MEIA
22,184,76,66,3,2,53,62,64,61,73,VOLANTE
20,171,69,66,3,2,45,54,65,62,60,ZAGUEIRO
20,181,71,66,3,2,67,46,59,22,55,ATACANTE
20,174,64,66,3,3,63,53,70,22,61,ATACANTE
20,188,76,66,2,2,34,52,58,65,67,ZAGUEIRO
20,178,72,66,2,2,48,58,65,59,68,ZAGUEIRO
20,173,68,66,3,2,57,58,69,58,68,MEIA
22,180,77,66,2,3,64,61,66,50,60,VOLANTE
21,184,73,66,3,2,35,56,61,65,70,ZAGUEIRO
19,176,69,66,3,3,66,62,71,46,51,ATACANTE
21,178,72,66,4,2,68,60,67,26,57,MEIA
21,181,69,66,2,2,55,63,64,60,71,VOLANTE
21,176,73,66,3,3,62,66,71,27,37,MEIA
22,181,79,66,3,2,40,53,60,63,75,MEIA
22,175,74,66,2,3,47,60,68,64,59,ZAGUEIRO
22,178,77,66,3,3,63,53,67,22,66,ATACANTE
22,189,81,66,3,2,63,57,62,35,63,ATACANTE
21,179,75,66,3,3,58,51,69,27,64,VOLANTE
20,178,67,66,3,2,26,44,49,64,68,ZAGUEIRO
22,170,65,66,3,3,67,56,68,25,46,ATACANTE
21,176,70,66,3,3,41,58,65,62,66,VOLANTE
21,170,64,66,3,3,58,57,67,44,50,VOLANTE
21,174,67,66,4,3,56,64,70,32,57,MEIA
22,181,71,66,2,3,61,66,69,59,60,ZAGUEIRO
19,184,72,66,3,3,39,58,65,64,65,ZAGUEIRO
22,183,79,66,3,2,62,50,62,30,69,ATACANTE
20,175,71,66,2,3,56,54,72,32,56,MEIA
21,166,69,66,3,2,47,59,65,62,76,VOLANTE
20,170,65,66,3,3,58,61,70,48,58,MEIA
20,176,72,66,3,2,64,56,65,29,67,MEIA
19,181,77,66,3,3,60,66,68,51,62,MEIA
20,190,82,66,3,2,33,38,40,66,71,ZAGUEIRO
21,190,85,66,3,2,64,49,60,34,73,ATACANTE
20,180,72,66,3,2,60,62,69,29,54,VOLANTE
20,183,78,66,3,3,60,58,70,28,59,MEIA
20,177,64,66,3,2,44,60,57,64,62,VOLANTE
22,176,70,66,3,4,61,60,71,24,63,MEIA
22,186,82,66,3,2,53,61,63,66,67,ZAGUEIRO
22,168,65,66,3,3,58,63,73,24,48,MEIA
22,179,63,66,4,3,65,56,68,33,60,ATACANTE
21,187,78,66,3,2,47,58,65,61,75,VOLANTE
23,173,71,66,2,2,45,52,63,64,74,VOLANTE
22,173,70,66,3,3,59,62,65,63,69,MEIA
21,175,72,66,2,3,54,56,70,35,59,VOLANTE
22,186,76,66,2,2,25,44,40,66,69,ZAGUEIRO
22,171,69,66,3,3,64,58,65,40,55,ATACANTE
22,183,79,66,2,2,43,50,59,65,70,ZAGUEIRO
22,184,75,66,3,3,66,57,67,38,59,MEIA
22,187,80,66,2,3,52,60,68,63,56,VOLANTE
21,177,73,66,2,3,52,51,65,64,70,ZAGUEIRO
23,185,78,66,1,1,0,0,0,0,0,GOLEIRO
22,170,67,66,2,2,45,61,60,62,69,ZAGUEIRO
21,175,70,66,3,2,35,58,63,62,68,ZAGUEIRO
20,178,66,66,3,2,31,55,64,64,62,ZAGUEIRO
20,173,58,66,2,3,52,61,68,42,52,VOLANTE
22,182,72,66,3,3,60,55,68,22,61,VOLANTE
21,183,78,66,2,2,38,47,57,66,72,ZAGUEIRO
21,184,73,66,3,2,42,60,62,64,66,ZAGUEIRO
21,178,73,66,3,3,50,62,66,62,66,VOLANTE
21,184,62,66,2,3,61,60,67,38,63,VOLANTE
23,181,76,66,2,1,0,0,0,0,0,GOLEIRO
20,176,76,66,3,2,46,55,56,67,66,ZAGUEIRO
22,186,81,66,3,3,63,63,68,36,65,VOLANTE
20,183,84,66,4,3,62,60,67,54,75,MEIA
23,180,84,66,3,2,29,36,38,68,71,ZAGUEIRO
21,190,82,66,3,2,43,59,62,62,73,VOLANTE
20,193,78,66,3,3,43,50,64,65,74,ZAGUEIRO
21,183,70,66,3,3,55,60,68,60,74,MEIA
22,169,60,66,3,2,52,62,67,29,44,VOLANTE
20,178,66,66,4,3,65,61,67,31,57,MEIA
23,188,81,66,3,2,39,60,59,64,70,VOLANTE
20,177,67,66,3,2,60,61,68,42,48,VOLANTE
21,176,73,66,3,2,31,54,64,66,63,ZAGUEIRO
21,182,76,66,3,3,52,65,67,61,68,MEIA
22,178,70,66,3,3,65,69,63,34,48,MEIA
23,188,76,66,3,2,39,44,46,64,67,ZAGUEIRO
21,170,74,66,2,3,64,58,69,27,55,MEIA
20,178,63,66,3,2,55,58,62,39,56,MEIA
22,177,70,66,3,2,30,52,59,67,63,ZAGUEIRO
21,190,88,66,3,1,0,0,0,0,0,GOLEIRO
19,186,86,66,2,1,0,0,0,0,0,GOLEIRO
21,183,76,66,3,3,53,56,65,52,71,VOLANTE
22,175,68,66,3,3,50,66,69,49,55,MEIA
20,180,73,66,3,3,47,57,70,61,66,ZAGUEIRO
20,175,75,66,3,2,43,56,64,62,64,ZAGUEIRO
20,190,80,66,3,2,29,39,39,65,74,ZAGUEIRO
19,173,61,66,3,3,59,59,68,24,50,MEIA
21,174,71,66,3,2,51,63,59,59,67,MEIA
19,190,90,66,3,2,37,54,49,64,71,ZAGUEIRO
22,178,64,66,3,3,61,60,68,39,72,VOLANTE
22,170,60,66,4,3,60,59,70,31,65,MEIA
23,174,69,66,3,2,48,65,63,59,67,MEIA
24,181,74,66,3,2,35,48,53,64,70,ZAGUEIRO
23,177,71,66,4,3,61,64,74,40,52,ATACANTE
23,178,74,66,4,3,64,53,67,32,65,ATACANTE
23,180,75,66,3,3,65,45,66,25,58,ATACANTE
23,183,77,66,4,2,64,47,61,32,63,ATACANTE
23,194,87,66,2,1,0,0,0,0,0,GOLEIRO
24,177,74,66,3,2,45,57,63,65,68,VOLANTE
22,187,78,66,3,2,27,39,42,64,74,ZAGUEIRO
23,180,70,66,4,2,54,55,66,62,73,ZAGUEIRO
21,185,75,66,4,3,54,64,64,63,77,MEIA
22,170,69,66,2,3,56,53,68,64,73,MEIA
21,175,74,66,3,2,33,66,61,65,59,ZAGUEIRO
22,187,80,66,3,2,29,38,36,67,72,ZAGUEIRO
23,192,86,66,2,2,62,63,67,61,77,MEIA
21,189,85,66,3,1,0,0,0,0,0,GOLEIRO
22,175,75,66,3,3,61,63,68,49,60,VOLANTE
22,185,78,66,3,2,49,61,57,63,70,VOLANTE
22,188,80,66,3,3,57,61,65,63,73,VOLANTE
23,173,62,66,3,3,63,62,68,43,49,VOLANTE
23,185,70,66,3,3,53,63,68,37,66,VOLANTE
20,182,64,66,4,3,61,52,70,24,58,VOLANTE
21,176,73,66,3,3,58,64,66,57,59,MEIA
23,163,66,66,3,3,59,60,70,57,58,VOLANTE
23,184,78,66,3,3,56,57,65,64,65,VOLANTE
22,170,59,66,3,3,55,65,67,46,62,VOLANTE
22,183,78,66,2,3,66,55,63,31,63,ATACANTE
20,176,73,66,3,3,50,56,75,24,54,MEIA
22,190,82,66,4,2,39,54,54,65,66,ZAGUEIRO
20,179,73,66,3,2,64,50,64,22,59,ATACANTE
22,175,64,66,2,3,50,58,68,41,62,VOLANTE
23,173,72,66,3,3,64,61,71,28,62,MEIA
20,180,75,66,4,3,57,71,68,46,47,MEIA
22,181,75,66,3,2,29,45,48,64,71,ZAGUEIRO
21,180,75,66,3,3,57,62,67,44,59,VOLANTE
21,184,75,66,2,1,0,0,0,0,0,GOLEIRO
23,181,75,66,3,3,57,60,66,62,70,MEIA
21,187,82,66,2,2,63,52,61,25,71,ATACANTE
23,174,66,66,3,2,62,63,69,27,65,MEIA
23,192,84,66,3,2,30,42,45,65,77,ZAGUEIRO
22,174,64,66,3,3,52,65,67,53,58,MEIA
23,183,73,66,3,2,57,59,65,62,59,MEIA
21,174,67,66,3,2,46,60,65,65,64,ZAGUEIRO
20,180,78,66,4,3,66,56,70,19,53,ATACANTE
23,175,69,66,3,3,45,65,67,63,70,MEIA
22,178,68,66,2,2,33,56,59,65,62,ZAGUEIRO
22,183,75,66,3,2,55,57,64,63,63,VOLANTE
22,181,75,66,3,3,56,65,67,57,56,MEIA
23,170,70,66,3,3,65,59,70,46,58,ATACANTE
21,181,80,66,3,3,59,60,70,60,74,VOLANTE
22,184,80,66,3,2,25,39,39,66,69,ZAGUEIRO
22,183,77,66,3,2,52,60,63,62,69,VOLANTE
22,183,78,66,3,3,68,53,63,31,60,ATACANTE
21,178,73,66,3,3,59,63,66,61,72,MEIA
23,190,76,66,3,3,65,52,64,34,67,ATACANTE
22,187,75,66,3,2,38,42,50,67,64,ZAGUEIRO
22,172,68,66,2,3,54,61,70,33,51,VOLANTE
21,176,68,66,3,3,61,59,68,36,38,MEIA
21,177,70,66,3,2,27,54,61,65,62,ZAGUEIRO
20,174,68,66,3,3,65,63,71,29,59,MEIA
22,188,80,66,3,2,39,41,44,65,76,ZAGUEIRO
23,188,86,66,3,4,62,53,64,22,63,ATACANTE
23,185,85,66,3,2,62,47,63,32,73,ATACANTE
23,193,69,66,3,1,0,0,0,0,0,GOLEIRO
22,186,79,66,2,2,30,49,50,65,65,ZAGUEIRO
24,195,86,66,2,1,0,0,0,0,0,GOLEIRO
23,167,64,66,4,3,65,59,69,47,68,MEIA
23,185,75,66,3,4,60,57,68,29,60,MEIA
23,189,65,66,3,1,0,0,0,0,0,GOLEIRO
22,167,60,66,3,3,59,58,71,26,42,VOLANTE
22,178,67,66,3,3,59,66,71,51,59,MEIA
22,173,65,66,4,3,57,57,69,45,61,VOLANTE
22,178,66,66,3,3,46,64,66,57,69,MEIA
23,180,73,66,4,2,53,63,66,49,60,MEIA
23,178,80,66,3,3,43,54,66,60,82,VOLANTE
23,183,68,66,2,3,51,68,68,62,61,MEIA
23,178,72,66,3,2,37,50,64,64,60,ZAGUEIRO
21,165,62,66,3,3,57,65,70,39,31,VOLANTE
23,185,73,66,3,1,0,0,0,0,0,GOLEIRO
23,192,80,66,3,1,0,0,0,0,0,GOLEIRO
21,177,67,66,2,2,39,59,59,62,63,ZAGUEIRO
20,168,61,66,3,3,61,61,70,51,53,MEIA
23,180,76,66,2,2,39,55,62,66,65,ZAGUEIRO
22,186,82,66,3,1,0,0,0,0,0,GOLEIRO
23,168,63,66,3,2,41,60,64,60,64,ZAGUEIRO
21,183,84,66,3,2,56,60,65,63,74,ZAGUEIRO
21,180,70,66,3,3,36,60,65,62,76,ZAGUEIRO
23,177,63,66,3,2,44,61,61,65,63,VOLANTE
20,178,70,66,3,3,64,61,66,57,63,MEIA
23,185,72,66,3,1,0,0,0,0,0,GOLEIRO
22,185,70,66,3,3,57,61,69,33,57,VOLANTE
23,184,88,66,3,2,38,44,43,63,79,ZAGUEIRO
23,179,73,66,3,2,39,53,66,65,70,ZAGUEIRO
21,180,71,66,3,3,59,65,67,53,59,MEIA
20,178,73,66,3,2,62,59,65,29,63,ATACANTE
23,180,80,66,3,3,65,64,67,57,68,MEIA
22,174,73,66,4,3,48,65,70,62,67,VOLANTE
23,178,71,66,3,2,51,60,66,42,63,VOLANTE
20,178,65,66,2,2,45,54,58,66,67,ZAGUEIRO
23,190,99,66,2,1,0,0,0,0,0,GOLEIRO
20,177,70,66,3,2,61,61,65,37,65,ATACANTE
22,192,78,66,3,2,30,44,44,65,71,ZAGUEIRO
20,188,80,66,3,2,34,48,53,65,75,ZAGUEIRO
23,172,68,66,2,3,54,62,67,29,48,VOLANTE
22,175,66,66,3,2,43,59,62,63,72,VOLANTE
21,181,74,66,4,3,62,61,67,34,58,VOLANTE
22,181,75,66,3,3,60,69,59,59,71,VOLANTE
21,182,81,66,3,2,39,61,64,60,66,ZAGUEIRO
21,181,72,66,3,3,55,62,70,53,61,MEIA
23,179,76,66,2,2,38,46,57,65,61,ZAGUEIRO
21,177,69,66,3,3,59,63,68,31,53,MEIA
23,176,70,66,3,3,67,48,65,29,51,ATACANTE
22,187,84,66,3,2,32,51,51,64,70,ZAGUEIRO
21,190,81,66,3,2,29,45,39,68,68,ZAGUEIRO
22,188,85,66,3,2,46,56,62,65,77,VOLANTE
23,185,76,66,3,3,58,65,65,63,71,MEIA
23,184,78,66,2,1,0,0,0,0,0,GOLEIRO
22,170,74,66,3,3,61,58,70,27,65,MEIA
21,186,80,66,3,2,23,35,34,64,74,ZAGUEIRO
19,175,65,66,3,2,71,55,69,30,49,MEIA
23,190,83,66,2,2,27,41,39,67,69,ZAGUEIRO
22,181,66,66,3,2,45,60,67,63,65,VOLANTE
24,180,75,66,3,3,50,63,65,65,70,MEIA
24,174,70,66,3,3,53,64,68,60,61,ZAGUEIRO
23,181,74,66,3,2,51,61,64,57,66,ZAGUEIRO
23,183,73,66,4,3,65,57,65,26,58,ATACANTE
24,192,80,66,4,3,58,63,65,60,74,ZAGUEIRO
23,170,61,66,4,3,59,68,72,55,48,MEIA
22,191,84,66,2,1,0,0,0,0,0,GOLEIRO
23,182,73,66,3,2,56,66,63,60,67,MEIA
24,188,82,66,1,1,0,0,0,0,0,GOLEIRO
25,192,81,66,2,2,45,50,55,64,73,ZAGUEIRO
23,195,88,66,3,1,0,0,0,0,0,GOLEIRO
23,175,73,66,4,3,39,59,64,65,67,ZAGUEIRO
22,187,80,66,2,2,33,46,43,63,70,ZAGUEIRO
22,174,71,66,3,3,54,61,71,39,55,VOLANTE
25,183,77,66,2,2,31,44,46,64,70,ZAGUEIRO
23,183,75,66,3,3,62,62,71,52,55,MEIA
23,184,75,66,2,2,39,45,42,65,71,ZAGUEIRO
24,185,74,66,3,3,62,55,65,57,66,ATACANTE
24,171,66,66,2,3,66,49,71,22,47,ATACANTE
23,182,66,66,4,3,66,54,68,28,50,MEIA
22,178,68,66,3,2,55,63,62,56,67,MEIA
24,174,60,66,3,2,60,61,65,55,52,MEIA
24,191,83,66,2,2,52,53,54,68,75,VOLANTE
24,179,74,66,2,3,57,66,67,28,45,MEIA
23,176,74,66,3,3,38,60,67,63,64,ZAGUEIRO
23,179,70,66,3,3,60,65,68,37,56,MEIA
21,181,75,66,3,2,41,58,64,63,69,ZAGUEIRO
23,196,86,66,3,2,61,61,61,63,86,MEIA
23,183,67,66,3,2,47,59,64,63,63,VOLANTE
22,176,70,66,4,4,60,61,73,32,49,VOLANTE
24,187,81,66,3,3,57,63,69,62,66,ZAGUEIRO
23,185,80,66,3,3,56,66,67,38,60,MEIA
23,192,79,66,2,1,0,0,0,0,0,GOLEIRO
23,181,75,66,2,2,33,44,59,65,67,ZAGUEIRO
22,184,78,66,3,3,63,46,64,22,66,ATACANTE
22,189,77,66,3,3,62,57,68,42,68,MEIA
23,178,71,66,3,2,46,54,57,63,65,ZAGUEIRO
22,182,72,66,3,3,57,58,65,60,70,ZAGUEIRO
23,190,85,66,2,2,29,39,39,67,73,ZAGUEIRO
23,171,65,66,3,3,62,58,66,58,75,MEIA
23,179,69,66,3,3,55,69,67,37,53,MEIA
23,191,89,66,2,2,31,46,39,64,76,ZAGUEIRO
22,185,80,66,3,3,62,51,64,26,68,ATACANTE
23,181,68,66,3,3,60,58,65,33,63,VOLANTE
21,183,75,66,3,3,57,67,67,58,64,MEIA
23,175,69,66,3,2,56,69,66,57,48,MEIA
22,185,89,66,3,3,49,61,68,62,72,ZAGUEIRO
24,178,72,66,3,2,66,48,65,19,62,ATACANTE
23,178,77,66,3,2,63,51,66,48,68,ATACANTE
22,178,72,66,2,3,67,53,61,29,66,ATACANTE
23,176,65,66,3,3,58,58,68,30,41,VOLANTE
24,193,79,66,2,2,38,45,49,65,70,ZAGUEIRO
22,174,70,66,3,3,52,59,66,62,64,ZAGUEIRO
24,179,77,66,3,3,50,61,67,63,70,VOLANTE
23,174,64,66,2,2,43,54,63,65,56,ZAGUEIRO
23,172,64,66,3,3,65,60,69,32,50,VOLANTE
23,187,84,66,3,2,67,46,59,34,70,ATACANTE
22,184,75,66,2,2,69,44,61,20,54,ATACANTE
24,176,72,66,3,3,61,56,67,60,67,ZAGUEIRO
22,181,72,66,3,2,30,45,46,66,67,ZAGUEIRO
22,192,80,66,3,3,70,56,61,22,70,ATACANTE
24,175,65,66,2,3,59,60,69,47,62,VOLANTE
24,175,69,66,4,3,57,59,71,51,68,VOLANTE
